,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market,Adj Open,Adj High,Adj Low,Adj Close,Adj Final
465,11870,12340,11760,12270,12270,17958495,220375954760,1417,هرمز,فولاد هرمزگان جنوب,فرابورس,11024,11461,10922,11396,11396
466,32000,32000,29950,31700,30830,327301,10124782360,233,دروز,داروسازی روزدارو,بورس,15953,15953,14931,15803,15369
467,32910,34500,32910,34300,34130,796044,27166786930,501,سصوفی,سیمان صوفیان,بورس,32910,34500,32910,34300,34130
468,24800,24800,24800,24800,24800,295397,7325845600,32,دهدشت,صنایع پتروشیمی دهدشت,پایه زرد,24800,24800,24800,24800,24800
469,25500,25500,24100,24800,24900,5690117,141796897500,499,دهدشت,صنایع پتروشیمی دهدشت,پایه زرد,25500,25500,24100,24800,24900
470,24800,24800,24800,24800,24800,295397,7325845600,32,دهدشت,صنایع پتروشیمی دهدشت,پایه زرد,24800,24800,24800,24800,24800
471,25500,25500,24100,24800,24900,5690117,141796897500,499,دهدشت,صنایع پتروشیمی دهدشت,پایه زرد,25500,25500,24100,24800,24900
472,3699,3709,3339,3550,3520,204160154,718600432047,7805,پتایر,ایران تایر,بورس,3621,3631,3269,3476,3446
473,3640,3750,3501,3550,3643,96797157,352641317412,4221,پتایر,ایران تایر,بورس,3564,3671,3428,3476,3567
474,5560,5560,5360,5390,5450,538954774,2934699483380,13390,وبملت,بانک ملت,بورس,5422,5422,5227,5256,5315
475,11055,11056,11055,11056,11056,21326538,235781991073,241,آلا,صندوق س.اعتماد ارغوان-د,پایه زرد,11055,11056,11055,11056,11056
476,12631,12632,12631,12632,12631,46311191,584962072150,854,پاداش,صندوق س. ارزش پاداش-د,پایه زرد,12631,12632,12631,12632,12631
477,10880,10980,10720,10980,10980,4537058,49795242590,535,قزوین,کارخانجات قند قزوین,بورس,9973,10065,9826,10065,10065
478,12390,13250,12390,13250,13040,3196525,41693286830,1802,رافزاح,ح. رایان هم افزا,فرابورس,12390,13250,12390,13250,13040
479,8690,8690,8680,8690,8690,64350247,559203639280,2813,ختوقا,قطعات اتومبیل ایران,بورس,8651,8651,8641,8651,8651
480,8130,8130,7900,8130,7900,473876,3841557060,68,وآتوس,توسعه س. کشاورزی آرین توسکا,پایه زرد,8130,8130,7900,8130,7900
481,20504,21089,20504,20964,20842,13483253,281018235306,558,مدیر,ص.س.مدیریت ثروت ص.بازنشستگی-س,نامعلوم,20504,21089,20504,20964,20842
482,12391,12391,12390,12390,12390,7793236,96561685839,50,پایا,صندوق س.پایا ثروت پویا-د,پایه زرد,12391,12391,12390,12390,12390
483,17070,17490,16810,17300,17220,4790886,82510196070,314,برلیان,صندوق سرمایه گذاری برلیان-سهام,نامعلوم,17070,17490,16810,17300,17220
484,314740,314740,314740,314740,314740,300494,94577481560,334,وملی,گروه صنعتی ملی (هلدینگ,بورس,312106,312106,312106,312106,312106
485,34620,34620,34560,34620,34620,34103508,1180659855430,5840,ثشاهد,سرمایه گذاری شاهد,بورس,21963,21963,21925,21963,21963
486,40050,40050,38000,40050,39850,4157856,165751452700,1389,واحصا,احیاء صنایع خراسان,پایه زرد,39851,39851,37811,39851,39652
487,23580,23580,22570,23240,22960,5846224,134237879010,2006,کخاک,صنایع خاک چینی ایران,بورس,21388,21388,20472,21080,20826
488,13210,13210,12860,13210,13190,51067517,673547917400,2337,شلرد,کود شیمیایی اوره لردگان,پایه زرد,12813,12813,12474,12813,12794
489,23490,23490,23490,23490,23490,5608717,131748762330,425,خنصیر,مهندسی نصیرماشین,بورس,23218,23218,23218,23218,23218
490,8400,8880,8400,8840,8700,21213291,184534441540,1841,وایران,لیزینگ ایرانیان,بورس,8400,8880,8400,8840,8700
491,20050,20050,19000,20050,19800,1505394,29804569750,383,سفارود,کارخانه فارسیت درود,پایه زرد,20050,20050,19000,20050,19800
492,2715,2715,2715,2715,2715,397507106,1079231792790,111063,شهر,گروه مالی شهر,بورس,2715,2715,2715,2715,2715
493,10700,11300,10640,11290,10960,40329404,442204389600,4967,شتاب,صندوق س سهامی شتاب آگاه-اهرمی,نامعلوم,10700,11300,10640,11290,10960
494,9860,10070,9630,9680,9900,2891475,28636393170,198,بازرگام,پست پیشگامان بادپا,پایه زرد,9860,10070,9630,9680,9900
495,33440,34450,33000,34200,33580,187206,6343666200,92,ساراب,سیمان داراب,بورس,33440,34450,33000,34200,33580
496,24710,26420,24710,26420,26050,11380784,296421957630,2205,کساپا,سایپاشیشه,بورس,24710,26420,24710,26420,26050
497,12686,12686,12685,12686,12686,949423,12044329926,18,اعتبار,صندوق س. نوع دوم اعتبار-د,پایه زرد,12686,12686,12685,12686,12686
498,3693,3693,3618,3673,3688,52528355,193707684544,1475,بتهران,بیمه اتکایی تهران رواک50%تادیه,پایه زرد,3693,3693,3618,3673,3688
499,317000,349370,316140,334600,334480,140467,46983080870,431,سفار,سیمان فارس,بورس,317000,349370,316140,334600,334480
500,13859,13867,13821,13867,13855,43509219,602827019760,1998,صایند,صندوق س. گنجینه آینده روشن-د,پایه زرد,13859,13867,13821,13867,13855
501,3007,3191,3007,3191,3151,572603805,1804143577143,9257,تپکو,تولیدتجهیزات سنگین هپکو,پایه زرد,3007,3191,3007,3191,3151
502,11600,12190,11510,12020,11930,19665157,234617073250,2346,شنفت,نفت پارس,بورس,10666,11208,10583,11052,10969
503,3150,3170,3100,3151,3118,36116799,112621132599,1283,وسبحان,سرمایه گذاری سبحان,فرابورس,2773,2791,2729,2774,2745
504,15600,15870,14990,15640,15480,5152067,79737330120,355,کمینا,شیشه سازی مینا,پایه زرد,15600,15870,14990,15640,15480
505,3999,3999,3796,3980,3967,145194127,576022564159,3622,کاریز,بیمه زندگی کاریزما50%تادیه,پایه زرد,3999,3999,3796,3980,3967
506,19290,19660,18610,19660,19470,7900348,153813191030,554,سیدکو,سرمایه گذاری توسعه صنایع سیمان,بورس,17457,17791,16841,17791,17620
507,148540,150320,145120,150250,148880,2784270,414510165970,2380,سرو,صندوق س سروسودمند مدبران-سهام,نامعلوم,148540,150320,145120,150250,148880
508,5910,5910,5620,5730,5750,7880004,45298085700,527,ما,بیمه  ما,بورس,5624,5624,5348,5453,5472
509,32000,32000,30550,30900,31650,34236208,1083231216900,5068,دماوند,تولید نیروی برق دماوند,فرابورس,31567,31567,30137,30482,31222
510,55950,55950,54900,55150,55750,2204686,122857428900,912,کهرام,تولیدی گرانیت بهسرام,پایه نارنجی,55950,55950,54900,55150,55750
511,3900,3900,3764,3786,3808,45924943,174864260004,2268,پارس,پتروشیمی پارس,بورس,3579,3579,3454,3474,3494
512,5059,5059,4870,4988,4977,29391317,146282312581,2183,وملل,اعتباری ملل,فرابورس,5059,5059,4870,4988,4977
513,18730,18920,17980,18330,18380,12520559,230137156120,7558,آبادا,تولید نیروی برق آبادان,بورس,18730,18920,17980,18330,18380
514,15680,15680,15590,15680,15680,2049579,32134670730,249,فبستم,صنایع بسته بندی مشهد,پایه زرد,15680,15680,15590,15680,15680
515,23450,24750,23400,24750,24550,4490462,110211886150,384,کازرو,پتروشیمی کازرون,پایه زرد,23450,24750,23400,24750,24550
516,48500,48950,47750,48690,48080,6030978,289961831990,2309,کروی,توسعه معادن روی ایران,بورس,9551,9639,9403,9588,9468
517,35500,36150,34950,35950,35800,1226203,43897442800,231,شپاس,نفت پاسارگاد,فرابورس,35500,36150,34950,35950,35800
518,8890,8910,8600,8910,8890,18370078,163385539310,1439,ختور,رادیاتور ایران,بورس,8828,8848,8540,8848,8828
519,69850,70990,68200,69700,69940,472006,33009954050,522,تکشا,گسترش صنایع وخدمات کشاورزی,بورس,69850,70990,68200,69700,69940
520,18352,18352,18351,18351,18351,12977656,238154690517,324,فردا,صندوق س آوای فردای زاگرس-ثابت,نامعلوم,18352,18352,18351,18351,18351
521,17740,18360,17120,17820,17920,84985396,1522681772820,331609,فن افزار,توسعه فن افزار توسن,فرابورس,17740,18360,17120,17820,17920
522,2810,2865,2757,2865,2849,301518409,858934811068,5839,ولساپا,لیزینگ رایان سایپا,بورس,2782,2837,2730,2837,2821
523,15800,15830,15170,15670,15600,10708295,167090884990,2680,دسبحا,گروه دارویی سبحان,بورس,14969,14998,14372,14846,14780
524,5290,5470,5220,5400,5440,181202452,985493696990,7315,دانا,بیمه دانا,بورس,5290,5470,5220,5400,5440
525,18140,19010,18140,18900,18770,950307,17840479000,252,پاسا,ایران یاساتایرورابر,بورس,18140,19010,18140,18900,18770
526,25539,25633,25450,25590,25591,336943,8622567482,161,آسام,صندوق س.آرمان سپهر آشنا-م,نامعلوم,25539,25633,25450,25590,25591
527,22360,23590,22360,23520,23190,705594,16360545590,219,ثهام,صندوق س ثروت هامرز-سهام,نامعلوم,22360,23590,22360,23520,23190
528,44170,44960,41970,43800,43150,2984422,128787359000,1968,بالبر,کابل البرز,بورس,44170,44960,41970,43800,43150
529,26000,27880,26000,27540,27370,15313256,419174764220,1156,کنور,توسعه معدنی و صنعتی صبانور,بورس,24055,25795,24055,25480,25323
530,4644,4696,4560,4696,4684,184296349,863276249121,6405,کوثر,بیمه کوثر,فرابورس,4286,4334,4208,4334,4323
531,6240,6259,6001,6259,6217,136239696,847009002296,5971,فلوله,لوله وماشین سازی ایران,بورس,6198,6216,5960,6216,6175
532,7690,7770,7240,7460,7410,19338670,143234426960,2084,شسپا,نفت سپاهان,بورس,6927,6999,6521,6720,6675
533,19300,19390,19210,19320,19260,26457014,509509494750,1504,زیتون,صندوق س زیتون نماد پایا- مختلط,نامعلوم,19300,19390,19210,19320,19260
534,218500,218500,218500,218500,218500,105200,22986200000,64,گپارس,امور رفاهی کارگزاران پارس,پایه زرد,218500,218500,218500,218500,218500
535,68300,68300,66650,68200,68250,1706318,116472300700,584,فافزا,فولاد افزا سپاهان,پایه زرد,65433,65433,63852,65337,65385
536,57700,59900,56000,59850,59700,5850084,349323832650,1139,حخزر,کشتیرانی دریای خزر,فرابورس,18129,18820,17594,18804,18757
537,2038,2133,2030,2133,2119,35055919,74285993537,972,لکما,کارخانجات مخابراتی ایران,پایه زرد,2038,2133,2030,2133,2119
538,14190,14930,13910,14870,14740,54391838,801594944720,6321,وآذر,سرمایه گذاری توسعه آذربایجان,بورس,14125,14861,13846,14802,14672
539,58100,62350,58100,60300,60850,248429,15123652300,331,حپترو,حمل و نقل پتروشیمی( سهامی عام,بورس,57641,61858,57641,59824,60369
540,62600,62600,62600,62600,61300,86913,5440753800,34,لپیام,گسترش صنایع پیام,پایه زرد,62600,62600,62600,62600,61300
541,20575,20577,20575,20577,20575,119608977,2461007695773,5378,یاقوت,صندوق س یاقوت آگاه-ثابت,نامعلوم,20575,20577,20575,20577,20575
542,43600,43600,42450,43450,42700,313440,13643246150,199,ساروج,بین المللی ساروج بوشهر,فرابورس,43600,43600,42450,43450,42700
543,9620,9810,9500,9770,9770,46966205,459057373840,3076,شملی,ملی شیمی کشاورز,فرابورس,9620,9810,9500,9770,9770
544,4169,4244,4045,4244,4214,109425581,461145100670,3829,بجهرم,توسعه مولد نیروگاهی جهرم,فرابورس,4153,4227,4029,4227,4197
545,36000,36850,35150,36500,36400,15548392,565629261800,11149,انتخاب,گروه انتخاب الکترونیک آرمان,فرابورس,36000,36850,35150,36500,36400
546,12110,12720,12110,12720,12670,4171704,52852420180,517,مرقام,ایران ارقام,پایه زرد,12110,12720,12110,12720,12670
547,2995,2996,2940,2996,2991,33683094,100759609164,602,وسین,بیمه سینا,پایه زرد,2995,2996,2940,2996,2991
548,327500,327600,324900,327600,325050,20180,6603895400,86,بتک,کارخانجات کابل سازی تک,پایه نارنجی,327500,327600,324900,327600,325050
549,73750,76500,73350,75000,75150,2635845,198042129150,1939,کلر,کلر پارس,فرابورس,73750,76500,73350,75000,75150
550,10520,10700,10070,10700,10520,53247680,559944974460,5366,کسرا,سرامیک های صنعتی اردکان,بورس,10445,10624,9998,10624,10445
551,9270,9270,9270,9270,9270,2314097,21451679190,104,شستان,پتروشیمی گلستان,پایه زرد,9270,9270,9270,9270,9270
552,21340,21340,20000,20460,21020,95926439,2016724417990,11950,شیران,س. صنایع شیمیایی ایران,بورس,7554,7554,7080,7243,7441
553,11980,12090,11820,12090,12070,15785411,190471492490,2022,غشهد,شهد ایران,بورس,4993,5039,4926,5039,5030
554,6270,6270,6270,6270,6270,8690347,54488475690,4680,کرومیت,توسعه معادن کرومیت کاوندگان,فرابورس,6270,6270,6270,6270,6270
555,6350,6670,6090,6300,6240,57637892,359887705270,2940,رتاپ,تجارت الکترونیک  پارسیان,بورس,6218,6532,5964,6169,6111
556,9200,9790,9170,9790,9760,32699573,319243758730,2118,کحافظ,کاشی وسرامیک حافظ,بورس,9087,9670,9058,9670,9640
557,43600,43600,41870,41940,42530,7107715,302306071190,2750,شیراز,پتروشیمی شیراز,بورس,36493,36493,35045,35104,35598
558,10320,10320,10170,10320,10290,33198229,341755884250,1880,فایرا,آلومینیوم ایران,بورس,10013,10013,9868,10013,9984
559,77170,77170,75160,77170,77050,8772566,675906625840,3490,شخارک,پتروشیمی خارک,بورس,70642,70642,68802,70642,70532
560,50050,50150,47650,50100,49500,7638475,378029586050,4683,شاروم,پتروشیمی ارومیه,فرابورس,17300,17334,16470,17317,17110
561,27400,29050,27400,29050,28340,6143972,174089996200,2497,اردستان,سیمان اردستان,بورس,27400,29050,27400,29050,28340
562,11580,11680,11150,11270,11440,73994868,846481169330,6320,سمگا,گروه سرمایه گذاری میراث فرهنگی,فرابورس,7046,7107,6785,6858,6961
563,5990,6080,5770,5830,5920,333123733,1970919852380,13207,خاور,ایران خودرو دیزل,فرابورس,5845,5932,5630,5688,5776
564,13550,14020,13550,13800,13950,23682213,330439068380,2853,نطرین,عطرین نخ قم,فرابورس,13550,14020,13550,13800,13950
565,50450,51700,49900,51100,51150,15865741,811910632250,4384,فزر,پویا زرکان آق دره,فرابورس,50450,51700,49900,51100,51150
566,161600,167693,161600,167693,167131,20521,3429698483,65,ثروتم,صندوق س. ثروت آفرین پارسیان-س,نامعلوم,161600,167693,161600,167693,167131
567,22400,23750,22400,23750,23500,30466084,715371731550,6112,غدیس,پاکدیس,فرابورس,21291,22574,21291,22574,22336
568,32630,34260,31500,32840,33490,19909212,666756379490,2328,سیلام,سیمان ایلام,بورس,32630,34260,31500,32840,33490
569,25500,26720,25060,26070,26100,652144,17104273510,314,سمازن,سیمان مازندران,بورس,25500,26720,25060,26070,26100
570,16360,16580,15500,16580,16360,10634086,173981100290,2101,مفاخر,توسعه فناوری اطلاعات خوارزمی,فرابورس,16360,16580,15500,16580,16360
571,10800,10990,10520,10990,10970,16969488,186096609970,2024,تکمبا,کمباین سازی ایران,بورس,10532,10718,10259,10718,10698
572,2770,2859,2723,2829,2781,108851513,302767420587,4290,شفارس,صنایع شیمیایی فارس,بورس,2743,2831,2696,2801,2754
573,52800,54000,50300,52900,51950,5239547,272073655300,2752,بالاس,مهندسی ساختمان تاسیسات راه آهن,فرابورس,52583,53778,50093,52683,51737
574,13281,13282,13281,13282,13281,324666422,4311912148378,2684,لبخند,صندوق س. لبخند فارابی-د,پایه زرد,13281,13282,13281,13282,13281
575,4636,4636,4636,4636,4636,91042,422070712,30,وملت,سرمایه گذاری ملت,پایه نارنجی,4636,4636,4636,4636,4636
576,81400,81600,81050,81600,81600,268422,21899586750,139,ولراز,لیزینگ رازی,پایه زرد,81400,81600,81050,81600,81600
577,22800,23000,22610,22900,22818,18818581,429396948169,173,ثمین,صندوق س. ثروت افزون ثمین-س,نامعلوم,22800,23000,22610,22900,22818
578,10850,10850,10570,10850,10850,21129786,229234140440,812,آبین,کشت و صنعت آبشیرین,پایه زرد,10769,10769,10491,10769,10769
579,206450,217250,206450,217000,213400,2536263,541276574900,2418,زاگرس,پتروشیمی زاگرس,فرابورس,189915,199851,189915,199621,196309
580,20810,22020,20620,21850,21220,1541129,32697323360,297,شاملا,معدنی املاح ایران,بورس,20810,22020,20620,21850,21220
581,6360,6740,6360,6740,6490,635321644,4122877213720,14637,وسدید,گروه صنعتی سدید,پایه زرد,6360,6740,6360,6740,6490
582,53750,53750,53750,53750,53750,1364654,73350152500,116,شساخت,مهندسی و ساختمان صنایع نفت,پایه زرد,18669,18669,18669,18669,18669
583,36850,36850,34650,35900,36550,3642187,133211467800,1454,درازی,پخش رازی,فرابورس,36850,36850,34650,35900,36550
584,41520,46020,41520,46000,45570,1858002,84669318400,580,سغرب,سیمان غرب,بورس,41520,46020,41520,46000,45570
585,10890,11000,10460,11000,10710,35128538,376284513460,1695,ونیکی,سرمایه گذاری ملی ایران,بورس,10279,10383,9874,10383,10110
586,21500,21750,20430,20430,20670,25419365,525376951260,4145,خشرق,الکتریک خودرو شرق,بورس,21331,21579,20270,20270,20508
