J-Date,Date,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market,Adj Open,Adj High,Adj Low,Adj Close,Adj Final
1402-02-12,2023-05-02,69450,69450,69450,69450,67700,39078,2713967100,19,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,68426,68426,68426,68426,66702
1402-02-13,2023-05-03,69700,69700,69700,69700,67850,18820,1311754000,16,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,68673,68673,68673,68673,66850
1402-02-16,2023-05-06,69850,69850,69850,69850,68200,49308,3444163800,22,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,68820,68820,68820,68820,67195
1402-02-17,2023-05-07,70200,70200,70200,70200,68300,14661,1029202200,16,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,69165,69165,69165,69165,67293
1402-02-18,2023-05-08,70300,70300,69000,70300,69550,185321,13023130100,120,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,69264,69264,67983,69264,68525
1402-02-19,2023-05-09,71600,71600,71150,71600,70200,96383,6895845100,84,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,70545,70545,70101,70545,69165
1402-02-20,2023-05-10,72300,72300,72300,72300,70300,14026,1014079800,17,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,71234,71234,71234,71234,69264
1402-02-23,2023-05-13,72400,72400,72400,72400,70350,5721,414200400,5,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,71333,71333,71333,71333,69313
1402-02-24,2023-05-14,72450,72450,72450,72450,70400,8657,627199650,7,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,71382,71382,71382,71382,69362
1402-02-25,2023-05-15,72500,72500,72500,72500,70450,5545,402012500,6,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,71431,71431,71431,71431,69412
1402-02-27,2023-05-17,72550,72550,72550,72550,70500,8099,587582450,7,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,71481,71481,71481,71481,69461
1402-02-30,2023-05-20,74000,74000,74000,74000,70550,5965,441410000,13,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,72909,72909,72909,72909,69510
1402-02-31,2023-05-21,72650,72650,72650,72650,70600,4922,357583300,8,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,71579,71579,71579,71579,69559
1402-03-01,2023-05-22,72700,72700,72700,72700,70700,15512,1127722400,15,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,71628,71628,71628,71628,69658
1402-03-02,2023-05-23,72800,72800,72800,72800,70700,2502,182145600,7,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,71727,71727,71727,71727,69658
1402-03-03,2023-05-24,72800,72800,72800,72800,70750,3907,284429600,8,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,71727,71727,71727,71727,69707
1402-03-06,2023-05-27,72850,72850,72850,72850,70850,13691,997389350,13,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,71776,71776,71776,71776,69806
1402-03-07,2023-05-28,74350,74350,74350,74350,71000,12912,960007200,12,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,73254,73254,73254,73254,69953
1402-03-08,2023-05-29,73100,73100,73100,73100,71050,3476,254095600,6,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,72023,72023,72023,72023,70003
1402-03-09,2023-05-30,73150,73150,73150,73150,71100,7360,538384000,8,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,72072,72072,72072,72072,70052
1402-03-10,2023-05-31,73200,73200,73200,73200,71150,9116,667291200,10,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,72121,72121,72121,72121,70101
1402-03-13,2023-06-03,73250,73250,73250,73250,71150,367,26882750,3,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,72170,72170,72170,72170,70101
1402-03-16,2023-06-06,73250,73250,73250,73250,71200,5721,419063250,4,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,72170,72170,72170,72170,70151
1402-03-17,2023-06-07,74750,74750,74750,74750,71250,5871,438857250,11,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,73648,73648,73648,73648,70200
1402-03-20,2023-06-10,73350,73350,73350,73350,71250,1541,113032350,15,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,72269,72269,72269,72269,70200
1402-03-21,2023-06-11,73350,73350,73350,73350,71250,1057,77530950,11,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,72269,72269,72269,72269,70200
1402-03-23,2023-06-13,73350,73350,73350,73350,73350,4418,324060300,17,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,72269,72269,72269,72269,72269
1402-03-27,2023-06-17,75550,75550,75550,75550,75550,11867,896551850,24,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,74436,74436,74436,74436,74436
1402-03-28,2023-06-18,77800,77800,77800,77800,77800,3785,294473000,10,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,76653,76653,76653,76653,76653
1402-03-29,2023-06-19,80100,80100,80100,80100,80100,2585,207058500,8,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,78919,78919,78919,78919,78919
1402-03-30,2023-06-20,82500,82500,82500,82500,82500,1845,152212500,7,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,81284,81284,81284,81284,81284
1402-03-31,2023-06-21,84950,84950,84950,84950,84950,3473,295031350,5,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,83698,83698,83698,83698,83698
1402-04-03,2023-06-24,87450,87450,87450,87450,87450,8862,774981900,10,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,86161,86161,86161,86161,86161
1402-04-04,2023-06-25,90050,90050,90050,90050,90050,5420,488071000,8,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,88723,88723,88723,88723,88723
1402-04-05,2023-06-26,92750,92750,92750,92750,92750,7278,675034500,9,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,91383,91383,91383,91383,91383
1402-04-06,2023-06-27,95500,95500,95500,95500,95500,3850,367675000,7,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,94093,94093,94093,94093,94093
1402-04-07,2023-06-28,98350,98350,98350,98350,98350,7397,727494950,13,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,96901,96901,96901,96901,96901
1402-04-10,2023-07-01,101300,101300,101300,101300,101300,2952,299037600,11,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,99807,99807,99807,99807,99807
1402-04-11,2023-07-02,104300,104300,104300,104300,104300,8039,838467700,9,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,102763,102763,102763,102763,102763
1402-04-12,2023-07-03,107400,107400,107400,107400,107400,17645,1895073000,17,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,105817,105817,105817,105817,105817
1402-04-13,2023-07-04,110600,110600,104200,104200,108250,390560,42272458600,353,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,108970,108970,102664,102664,106655
1402-04-14,2023-07-05,105050,111450,105050,111450,108950,378318,41217021500,322,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,103502,109808,103502,109808,107344
1402-04-17,2023-07-08,112200,112200,105700,105700,108700,114667,12447323950,170,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,110546,110546,104142,104142,107098
1402-04-18,2023-07-09,105450,107950,105450,105450,107650,63928,6753227300,79,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,103896,106359,103896,103896,106063
1402-04-19,2023-07-10,104450,104450,104450,104450,106700,54942,5738691900,46,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,102911,102911,102911,102911,105127
1402-04-20,2023-07-11,106700,109900,106700,109900,107450,46450,5095930000,49,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,105127,108280,105127,108280,105866
1402-04-21,2023-07-12,110650,110650,108000,110650,108600,66946,7405869550,99,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,109019,109019,106408,109019,107000
1402-05-07,2023-07-29,110200,110200,110100,110200,107800,46490,5123091950,63,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,110200,110200,110100,110200,107800
1402-05-08,2023-07-30,111000,111000,104600,110000,110300,206179,22744177200,184,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,111000,111000,104600,110000,110300
1402-05-09,2023-07-31,107650,108150,107000,107000,109800,32729,3517824500,36,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,107650,108150,107000,107000,109800
1402-05-10,2023-08-01,106550,106550,106550,106550,109650,7790,830024500,11,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,106550,106550,106550,106550,109650
1402-05-14,2023-08-05,106400,108700,106400,108700,106750,170740,18196240000,158,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,106400,108700,106400,108700,106750
1402-05-15,2023-08-06,106750,106750,103550,103550,105950,46849,4854892900,52,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,106750,106750,103550,103550,105950
1402-05-16,2023-08-07,102800,109100,102800,109100,106450,87426,9355013200,115,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,102800,109100,102800,109100,106450
1402-05-17,2023-08-08,109600,109600,104750,109600,106900,28977,3165807850,50,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,109600,109600,104750,109600,106900
1402-05-18,2023-08-09,110100,110100,110100,110100,107400,28706,3160530600,40,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,110100,110100,110100,110100,107400
1402-05-21,2023-08-12,110100,110600,110100,110600,108650,71906,7951422800,94,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,110100,110600,110100,110600,108650
1402-05-22,2023-08-13,111900,111900,111850,111900,110200,87560,9797605800,86,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,111900,111900,111850,111900,110200
1402-05-23,2023-08-14,113500,113500,113500,113500,110400,11366,1290041000,18,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,113500,113500,113500,113500,110400
1402-05-24,2023-08-15,113700,113700,113700,113700,110550,8687,987711900,13,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,113700,113700,113700,113700,110550
1402-05-25,2023-08-16,113850,113850,113850,113850,110650,4436,505038600,8,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,113850,113850,113850,113850,110650
1402-05-28,2023-08-19,113950,113950,113950,113950,111950,70930,8082473500,47,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,113950,113950,113950,113950,111950
1402-05-29,2023-08-20,115300,115300,115300,115300,112650,38541,4443777300,37,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,115300,115300,115300,115300,112650
1402-05-30,2023-08-21,116000,116000,116000,116000,113050,22179,2572764000,19,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,116000,116000,116000,116000,113050
1402-05-31,2023-08-22,116400,116400,116400,116400,113100,1851,215456400,5,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,116400,116400,116400,116400,113100
1402-06-01,2023-08-23,116450,116450,116450,116450,113150,2896,337239200,13,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,116450,116450,116450,116450,113150
1402-06-04,2023-08-26,116500,116500,116500,116500,113600,23751,2766991500,17,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,116500,116500,116500,116500,113600
1402-06-05,2023-08-27,117000,117000,117000,117000,113850,12124,1418508000,14,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,117000,117000,117000,117000,113850
1402-06-06,2023-08-28,117250,117250,117250,117250,114150,15999,1875882750,11,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,117250,117250,117250,117250,114150
1402-06-07,2023-08-29,117550,117550,117550,117550,114250,4109,483012950,12,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,117550,117550,117550,117550,114250
1402-06-08,2023-08-30,117650,117650,117650,117650,114300,3359,395186350,6,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,117650,117650,117650,117650,114300
1402-06-11,2023-09-02,117700,117700,117700,117700,114700,20115,2367535500,13,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,117700,117700,117700,117700,114700
1402-06-12,2023-09-03,118100,118100,118100,118100,114750,3245,383234500,7,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,118100,118100,118100,118100,114750
1402-06-13,2023-09-04,118150,118150,118150,118150,114900,7633,901838950,10,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,118150,118150,118150,118150,114900
1402-06-14,2023-09-05,120600,120600,120600,120600,115050,4488,541252800,10,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,120600,120600,120600,120600,115050
1402-06-18,2023-09-09,118500,118500,118500,118500,115150,4590,543915000,2,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,118500,118500,118500,118500,115150
1402-06-19,2023-09-10,118600,118600,118600,118600,115200,2826,335163600,8,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,118600,118600,118600,118600,115200
1402-06-20,2023-09-11,118650,118650,118650,118650,115300,3897,462379050,7,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,118650,118650,118650,118650,115300
1402-06-21,2023-09-12,118750,118750,118750,118750,115400,4379,520006250,8,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,118750,118750,118750,118750,115400
1402-06-22,2023-09-13,118850,118850,118850,118850,118850,2000,237700000,5,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,118850,118850,118850,118850,118850
1402-06-26,2023-09-17,122400,122400,122400,122400,122400,964,117993600,5,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,122400,122400,122400,122400,122400
1402-06-28,2023-09-19,126050,126050,126050,126050,126050,2748,346385400,8,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,126050,126050,126050,126050,126050
1402-06-29,2023-09-20,129800,129800,129800,129800,129800,3437,446122600,7,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,129800,129800,129800,129800,129800
1402-07-01,2023-09-23,133650,133650,133650,133650,133650,3665,489827250,10,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,133650,133650,133650,133650,133650
1402-07-03,2023-09-25,137650,137650,137650,137650,137650,2910,400561500,11,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,137650,137650,137650,137650,137650
1402-07-04,2023-09-26,141750,141750,141750,141750,141750,2717,385134750,13,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,141750,141750,141750,141750,141750
1402-07-05,2023-09-27,146000,146000,137500,137500,142450,99924,14232364900,91,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,146000,146000,137500,137500,142450
1402-07-08,2023-09-30,138200,138200,138200,138200,142200,7666,1059441200,9,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,138200,138200,138200,138200,142200
1402-07-09,2023-10-01,137950,137950,137950,137950,141850,11435,1577458250,12,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,137950,137950,137950,137950,141850
1402-07-10,2023-10-02,137600,137600,137600,137600,141350,16434,2261318400,9,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,137600,137600,137600,137600,141350
1402-07-12,2023-10-04,137150,137150,137150,137150,141200,5822,798487300,4,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,137150,137150,137150,137150,141200
1402-07-15,2023-10-07,137000,137000,137000,137000,141150,1769,242353000,3,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,137000,137000,137000,137000,141150
1402-07-16,2023-10-08,136950,136950,136950,136950,141150,470,64366500,1,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,136950,136950,136950,136950,141150
1402-07-17,2023-10-09,136950,136950,136950,136950,140800,11077,1516995150,4,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,136950,136950,136950,136950,140800
1402-07-18,2023-10-10,136600,136600,136600,136600,140750,1670,228122000,3,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,136600,136600,136600,136600,140750
1402-07-19,2023-10-11,133750,133750,133750,133750,140600,2790,373162500,4,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,133750,133750,133750,133750,140600
1402-07-22,2023-10-14,136400,136400,136400,136400,140500,4000,545600000,2,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,136400,136400,136400,136400,140500
1402-07-23,2023-10-15,136300,136300,136300,136300,140200,10000,1363000000,2,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,136300,136300,136300,136300,140200
1402-07-24,2023-10-16,136000,136000,136000,136000,140150,1118,152048000,3,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,136000,136000,136000,136000,140150
1402-07-25,2023-10-17,135950,135950,135950,135950,140100,2339,317987050,6,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,135950,135950,135950,135950,140100
1402-07-26,2023-10-18,135900,135900,135900,135900,140050,1377,187134300,2,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,135900,135900,135900,135900,140050
1402-07-29,2023-10-21,133050,133050,133050,133050,139350,13916,1851523800,11,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,133050,133050,133050,133050,139350
1402-07-30,2023-10-22,135200,135200,135200,135200,139350,770,104104000,2,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,135200,135200,135200,135200,139350
1402-08-01,2023-10-23,135200,135200,135200,135200,139250,3497,472794400,2,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,135200,135200,135200,135200,139250
1402-08-02,2023-10-24,135100,135100,135100,135100,139200,1900,256690000,2,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,135100,135100,135100,135100,139200
1402-08-03,2023-10-25,135050,135050,135050,135050,139150,1900,256595000,4,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,135050,135050,135050,135050,139150
1402-08-06,2023-10-28,135000,135000,135000,135000,139150,376,50760000,1,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,135000,135000,135000,135000,139150
1402-08-07,2023-10-29,132200,132200,132200,132200,132200,4397,581283400,6,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,132200,132200,132200,132200,132200
1402-08-08,2023-10-30,128250,128250,128250,128250,128250,922,118246500,2,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,128250,128250,128250,128250,128250
1402-08-09,2023-10-31,124450,124450,124450,124450,124450,1581,196755450,3,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,124450,124450,124450,124450,124450
1402-08-13,2023-11-04,120750,120750,120750,120750,120750,3592,433734000,3,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,120750,120750,120750,120750,120750
1402-08-15,2023-11-06,117150,124350,117150,124350,119700,225841,27031152000,168,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,117150,124350,117150,124350,119700
1402-08-16,2023-11-07,123250,123250,123250,123250,120200,22363,2756239750,22,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,123250,123250,123250,123250,120200
1402-08-17,2023-11-08,123800,123800,123800,123800,120650,20208,2501750400,17,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,123800,123800,123800,123800,120650
1402-08-20,2023-11-11,124250,124250,120650,124250,121950,80533,9931062400,64,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,124250,124250,120650,124250,121950
1402-08-21,2023-11-12,125500,125600,125500,125600,122300,14986,1881804900,22,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,125500,125600,125500,125600,122300
1402-08-22,2023-11-13,125950,125950,122800,125900,123000,38284,4801221950,58,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,125950,125950,122800,125900,123000
1402-08-23,2023-11-14,122000,126600,119350,123050,122050,55451,6662963300,87,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,122000,126600,119350,123050,122050
1402-08-24,2023-11-15,118600,120000,118400,118400,121700,15100,1788734900,31,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,118600,120000,118400,118400,121700
1402-08-27,2023-11-18,118100,123000,118050,118050,120500,56309,6653847350,30,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,118100,123000,118050,118050,120500
1402-08-28,2023-11-19,116900,124100,116900,117050,120000,54732,6514529950,83,پشاهن,تولیدی پلاستیک شاهین,پایه زرد,116900,124100,116900,117050,120000
1402-01-05,2023-03-25,90000,91000,88500,89740,90210,148638,13341381320,245,سفانو,سیمان فارس نو,بورس,80707,81603,79361,80473,80895
1402-01-06,2023-03-26,94800,94800,87000,87190,90640,201775,18289766670,250,سفانو,سیمان فارس نو,بورس,85011,85011,78016,78187,81280
1402-01-07,2023-03-27,87530,94580,87530,94380,93340,198070,18493634390,235,سفانو,سیمان فارس نو,بورس,78492,84814,78492,84634,83702
1402-01-08,2023-03-28,95950,95950,92300,92350,92980,181315,16851332090,306,سفانو,سیمان فارس نو,بورس,86042,86042,82769,82814,83379
1402-01-09,2023-03-29,93400,93400,91000,91010,92210,176702,16275056550,291,سفانو,سیمان فارس نو,بورس,83755,83755,81603,81612,82688
1402-01-14,2023-04-03,86010,91800,86010,91490,90160,293182,26432139730,546,سفانو,سیمان فارس نو,بورس,77129,82321,77129,82043,80850
1402-01-15,2023-04-04,91480,91480,87020,88800,89060,338394,30137409220,388,سفانو,سیمان فارس نو,بورس,82034,82034,78034,79630,79864
1402-01-16,2023-04-05,86650,91490,86650,88500,88930,353919,31473982550,390,سفانو,سیمان فارس نو,بورس,77702,82043,77702,79361,79747
1402-01-19,2023-04-08,88260,93150,86800,90630,90060,781327,70364439420,502,سفانو,سیمان فارس نو,بورس,79146,83531,77837,81271,80760
1402-01-20,2023-04-09,90960,90960,89300,90000,89990,274918,24740773690,338,سفانو,سیمان فارس نو,بورس,81567,81567,80079,80707,80698
1402-01-21,2023-04-10,88100,93590,88100,91600,90460,674963,61054845580,444,سفانو,سیمان فارس نو,بورس,79003,83926,79003,82141,81119
1402-01-22,2023-04-11,94800,94800,90470,93900,93270,1186722,110689280870,486,سفانو,سیمان فارس نو,بورس,85011,85011,81128,84204,83639
1402-01-26,2023-04-15,97000,99790,97000,99790,99270,658985,65418392940,458,سفانو,سیمان فارس نو,بورس,86984,89486,86984,89486,89019
1402-01-27,2023-04-16,104000,106210,100000,103440,103850,576178,59837465360,471,سفانو,سیمان فارس نو,بورس,93261,95243,89674,92759,93126
1402-01-28,2023-04-17,108310,108310,100000,101500,103180,399649,41237212010,505,سفانو,سیمان فارس نو,بورس,97126,97126,89674,91019,92526
1402-01-29,2023-04-18,101900,110270,101900,105950,107080,403257,43180631230,390,سفانو,سیمان فارس نو,بورس,91378,98884,91378,95010,96023
1402-01-30,2023-04-19,104000,114000,104000,109870,110250,442307,48764313130,492,سفانو,سیمان فارس نو,بورس,93261,102228,93261,98525,98866
1402-02-04,2023-04-24,110250,112990,106700,109550,109610,206475,22631388290,310,سفانو,سیمان فارس نو,بورس,98866,101323,95682,98238,98292
1402-02-05,2023-04-25,112770,112770,105230,107570,109040,299382,32643373370,421,سفانو,سیمان فارس نو,بورس,101125,101125,94364,96462,97781
1402-02-06,2023-04-26,104530,108990,101410,103280,105040,737659,77485536100,666,سفانو,سیمان فارس نو,بورس,93736,97736,90938,92615,94194
1402-02-09,2023-04-29,103090,110350,103080,105410,106820,379538,40542803650,397,سفانو,سیمان فارس نو,بورس,92445,98955,92436,94525,95790
1402-02-10,2023-04-30,105800,107100,103590,104000,104450,1947739,203443722660,706,سفانو,سیمان فارس نو,بورس,94875,96041,92893,93261,93664
1402-02-11,2023-05-01,106990,106990,100170,100500,101740,1147939,116786940790,1055,سفانو,سیمان فارس نو,بورس,95942,95942,89826,90122,91234
1402-02-12,2023-05-02,104000,104000,100000,101740,100790,1209078,121866954970,1127,سفانو,سیمان فارس نو,بورس,93261,93261,89674,91234,90382
1402-02-13,2023-05-03,101740,107840,101740,107840,107210,3372182,361518835770,1661,سفانو,سیمان فارس نو,بورس,91234,96704,91234,96704,96140
1402-02-19,2023-05-09,95990,95990,89280,89320,89680,1243752,111545460600,693,سفانو,سیمان فارس نو,بورس,95990,95990,89280,89320,89680
1402-02-20,2023-05-10,86920,94960,84020,84540,86380,715954,61844843460,865,سفانو,سیمان فارس نو,بورس,86920,94960,84020,84540,86380
1402-02-23,2023-05-13,84000,84500,80340,83000,80710,706543,57022744540,599,سفانو,سیمان فارس نو,بورس,84000,84500,80340,83000,80710
1402-02-24,2023-05-14,84500,86350,81600,86350,85860,287345,24670797720,263,سفانو,سیمان فارس نو,بورس,84500,86350,81600,86350,85860
1402-02-25,2023-05-15,89400,89400,83000,85570,86030,179026,15405679840,271,سفانو,سیمان فارس نو,بورس,89400,89400,83000,85570,86030
1402-02-27,2023-05-17,89000,89000,85020,87500,86010,210937,18142330120,275,سفانو,سیمان فارس نو,بورس,89000,89000,85020,87500,86010
1402-02-30,2023-05-20,86000,90840,82060,84720,83960,302637,25408143910,363,سفانو,سیمان فارس نو,بورس,86000,90840,82060,84720,83960
1402-02-31,2023-05-21,87240,89830,84510,89830,89600,889591,79709258670,347,سفانو,سیمان فارس نو,بورس,87240,89830,84510,89830,89600
1402-03-01,2023-05-22,91500,93450,89830,91830,91840,355202,32621879480,414,سفانو,سیمان فارس نو,بورس,91500,93450,89830,91830,91840
1402-03-02,2023-05-23,91860,96990,91850,94400,94980,303231,28802312740,333,سفانو,سیمان فارس نو,بورس,91860,96990,91850,94400,94980
1402-03-03,2023-05-24,92310,96990,91430,93840,93120,323422,30118143330,377,سفانو,سیمان فارس نو,بورس,92310,96990,91430,93840,93120
1402-03-06,2023-05-27,92100,94990,92100,92220,93350,134608,12580788110,250,سفانو,سیمان فارس نو,بورس,92100,94990,92100,92220,93350
1402-03-07,2023-05-28,90100,94720,89980,93700,91560,691264,63292382620,297,سفانو,سیمان فارس نو,بورس,90100,94720,89980,93700,91560
1402-03-08,2023-05-29,93000,97960,93000,97690,96670,466513,45099069540,334,سفانو,سیمان فارس نو,بورس,93000,97960,93000,97690,96670
1402-03-09,2023-05-30,98260,99790,95800,96100,97140,436730,42423947380,347,سفانو,سیمان فارس نو,بورس,98260,99790,95800,96100,97140
1402-03-10,2023-05-31,98500,98500,92700,98070,96890,158167,15313644560,290,سفانو,سیمان فارس نو,بورس,98500,98500,92700,98070,96890
1402-03-13,2023-06-03,91000,98800,91000,96990,96940,44672,4338103870,129,سفانو,سیمان فارس نو,بورس,91000,98800,91000,96990,96940
1402-03-16,2023-06-06,96990,98800,94490,95220,96680,69393,6675268370,157,سفانو,سیمان فارس نو,بورس,96990,98800,94490,95220,96680
1402-03-17,2023-06-07,94230,97180,94230,94770,95130,255865,24341490540,186,سفانو,سیمان فارس نو,بورس,94230,97180,94230,94770,95130
1402-03-20,2023-06-10,94850,94850,90000,90520,90490,276956,25063008700,238,سفانو,سیمان فارس نو,بورس,94850,94850,90000,90520,90490
1402-03-21,2023-06-11,90000,93490,90000,90900,90840,95057,8670896350,163,سفانو,سیمان فارس نو,بورس,90000,93490,90000,90900,90840
1402-03-22,2023-06-12,90000,95860,87810,91480,89790,390784,35087036420,374,سفانو,سیمان فارس نو,بورس,90000,95860,87810,91480,89790
1402-03-23,2023-06-13,89620,95000,89620,90030,91370,152024,13967025510,173,سفانو,سیمان فارس نو,بورس,89620,95000,89620,90030,91370
1402-03-24,2023-06-14,90350,94780,90350,93900,92490,121232,11301933620,141,سفانو,سیمان فارس نو,بورس,90350,94780,90350,93900,92490
1402-03-27,2023-06-17,92500,95640,92500,92920,93110,142486,13302710600,175,سفانو,سیمان فارس نو,بورس,92500,95640,92500,92920,93110
1402-03-28,2023-06-18,92000,95000,92000,95000,93350,185094,17281508280,150,سفانو,سیمان فارس نو,بورس,92000,95000,92000,95000,93350
1402-03-29,2023-06-19,95390,96230,93260,94000,94380,173539,16406402780,171,سفانو,سیمان فارس نو,بورس,95390,96230,93260,94000,94380
1402-03-30,2023-06-20,95000,96690,94050,95700,94960,86498,8280122170,133,سفانو,سیمان فارس نو,بورس,95000,96690,94050,95700,94960
1402-03-31,2023-06-21,93700,101300,93700,100780,99040,437581,43335954050,414,سفانو,سیمان فارس نو,بورس,93700,101300,93700,100780,99040
